HMDBP,Metabolite,direction,status
HMDBP00483,HMDB0129206,Product,Predicted
HMDBP00483,HMDB0129207,Product,Predicted
HMDBP00483,HMDB0129208,Product,Predicted
HMDBP12057,HMDB0030609,Reactand,Predicted
HMDBP12057,HMDB0129209,Product,Predicted
HMDBP00272,HMDB0030609,Reactand,Predicted
HMDBP00272,HMDB0129210,Product,Predicted
HMDBP00483,HMDB0038392,Reactand,Predicted
HMDBP00483,HMDB0129211,Product,Predicted
HMDBP00483,HMDB0129212,Product,Predicted
HMDBP00483,HMDB0129213,Product,Predicted
HMDBP00483,HMDB0129214,Product,Predicted
HMDBP00483,HMDB0129215,Product,Predicted
HMDBP00483,HMDB0129216,Product,Predicted
HMDBP00483,HMDB0129217,Product,Predicted
HMDBP12057,HMDB0038392,Reactand,Predicted
HMDBP12057,HMDB0129218,Product,Predicted
HMDBP00272,HMDB0038392,Reactand,Predicted
HMDBP00272,HMDB0129219,Product,Predicted
HMDBP00483,HMDB0129200,Reactand,Predicted
HMDBP00483,HMDB0129220,Product,Predicted
HMDBP00483,HMDB0129221,Product,Predicted
HMDBP00483,HMDB0129222,Product,Predicted
HMDBP00483,HMDB0129223,Product,Predicted
HMDBP00483,HMDB0129224,Product,Predicted
HMDBP00483,HMDB0129225,Product,Predicted
HMDBP12057,HMDB0129200,Reactand,Predicted
HMDBP12057,HMDB0129226,Product,Predicted
HMDBP00483,HMDB0129201,Reactand,Predicted
HMDBP00483,HMDB0129227,Product,Predicted
HMDBP00483,HMDB0129228,Product,Predicted
HMDBP00483,HMDB0129229,Product,Predicted
HMDBP00483,HMDB0129230,Product,Predicted
HMDBP00483,HMDB0129231,Product,Predicted
HMDBP00483,HMDB0129232,Product,Predicted
HMDBP12057,HMDB0129201,Reactand,Predicted
HMDBP12057,HMDB0129233,Product,Predicted
HMDBP00272,HMDB0129201,Reactand,Predicted
HMDBP00272,HMDB0129234,Product,Predicted
HMDBP00483,HMDB0129202,Reactand,Predicted
HMDBP00483,HMDB0129235,Product,Predicted
HMDBP00483,HMDB0129236,Product,Predicted
HMDBP00483,HMDB0129237,Product,Predicted
HMDBP00483,HMDB0129238,Product,Predicted
HMDBP00483,HMDB0129239,Product,Predicted
HMDBP12057,HMDB0129202,Reactand,Predicted
HMDBP12057,HMDB0129240,Product,Predicted
HMDBP00483,HMDB0030614,Reactand,Predicted
HMDBP00483,HMDB0127198,Product,Predicted
HMDBP00483,HMDB0127197,Product,Predicted
HMDBP00483,HMDB0127199,Product,Predicted
HMDBP00483,HMDB0127200,Product,Predicted
HMDBP12057,HMDB0030614,Reactand,Predicted
HMDBP12057,HMDB0127201,Product,Predicted
HMDBP00355,HMDB0030614,Reactand,Predicted
HMDBP00355,HMDB0127202,Product,Predicted
HMDBP00355,HMDB0127205,Product,Predicted
HMDBP00355,HMDB0127204,Product,Predicted
HMDBP00355,HMDB0127203,Product,Predicted
HMDBP00272,HMDB0030614,Reactand,Predicted
HMDBP00272,HMDB0127206,Product,Predicted
HMDBP00483,HMDB0129297,Reactand,Predicted
HMDBP00483,HMDB0129300,Product,Predicted
HMDBP00483,HMDB0129301,Product,Predicted
HMDBP00483,HMDB0129302,Product,Predicted
HMDBP00483,HMDB0129303,Product,Predicted
HMDBP00483,HMDB0129304,Product,Predicted
HMDBP12057,HMDB0129297,Reactand,Predicted
HMDBP12057,HMDB0129305,Product,Predicted
HMDBP00355,HMDB0129297,Reactand,Predicted
HMDBP00355,HMDB0129306,Product,Predicted
HMDBP00355,HMDB0129307,Product,Predicted
HMDBP00355,HMDB0129308,Product,Predicted
HMDBP00355,HMDB0129309,Product,Predicted
HMDBP00272,HMDB0129297,Reactand,Predicted
HMDBP00272,HMDB0129310,Product,Predicted
HMDBP00483,HMDB0129298,Reactand,Predicted
HMDBP00483,HMDB0129311,Product,Predicted
HMDBP00483,HMDB0129312,Product,Predicted
HMDBP00483,HMDB0129313,Product,Predicted
HMDBP00483,HMDB0129314,Product,Predicted
HMDBP00483,HMDB0129315,Product,Predicted
HMDBP00355,HMDB0129298,Reactand,Predicted
HMDBP00355,HMDB0129316,Product,Predicted
HMDBP00355,HMDB0129317,Product,Predicted
HMDBP00355,HMDB0129318,Product,Predicted
HMDBP00355,HMDB0129319,Product,Predicted
HMDBP00272,HMDB0129298,Reactand,Predicted
HMDBP00272,HMDB0129320,Product,Predicted
HMDBP00483,HMDB0127136,Reactand,Predicted
HMDBP00483,HMDB0127214,Product,Predicted
HMDBP00483,HMDB0127215,Product,Predicted
HMDBP00483,HMDB0127216,Product,Predicted
HMDBP12057,HMDB0127136,Reactand,Predicted
HMDBP12057,HMDB0127217,Product,Predicted
HMDBP00355,HMDB0127136,Reactand,Predicted
HMDBP00355,HMDB0127218,Product,Predicted
HMDBP00355,HMDB0127221,Product,Predicted
HMDBP00355,HMDB0127220,Product,Predicted
HMDBP00355,HMDB0127219,Product,Predicted
HMDBP00483,HMDB0129299,Reactand,Predicted
HMDBP00483,HMDB0129321,Product,Predicted
HMDBP00483,HMDB0129322,Product,Predicted
HMDBP00483,HMDB0129323,Product,Predicted
HMDBP00483,HMDB0129324,Product,Predicted
HMDBP12057,HMDB0129299,Reactand,Predicted
HMDBP12057,HMDB0129325,Product,Predicted
HMDBP00355,HMDB0129299,Reactand,Predicted
HMDBP00355,HMDB0129326,Product,Predicted
HMDBP00355,HMDB0129327,Product,Predicted
HMDBP00355,HMDB0129328,Product,Predicted
HMDBP00355,HMDB0129329,Product,Predicted
HMDBP00483,HMDB0129330,Reactand,Predicted
HMDBP00483,HMDB0129331,Product,Predicted
HMDBP00355,HMDB0129330,Reactand,Predicted
HMDBP00355,HMDB0129332,Product,Predicted
HMDBP00483,HMDB0030619,Reactand,Predicted
HMDBP00483,HMDB0129379,Product,Predicted
HMDBP07349,HMDB0032613,Reactand,Predicted
HMDBP07349,HMDB0129380,Product,Predicted
HMDBP00483,HMDB0032613,Reactand,Predicted
HMDBP00483,HMDB0129381,Product,Predicted
HMDBP00483,HMDB0129362,Reactand,Predicted
HMDBP00483,HMDB0129382,Product,Predicted
HMDBP00483,HMDB0129383,Product,Predicted
HMDBP00483,HMDB0129363,Reactand,Predicted
HMDBP00483,HMDB0129384,Product,Predicted
HMDBP00483,HMDB0129385,Product,Predicted
HMDBP00483,HMDB0129364,Reactand,Predicted
HMDBP00483,HMDB0129386,Product,Predicted
HMDBP00483,HMDB0129387,Product,Predicted
HMDBP00483,HMDB0129365,Reactand,Predicted
HMDBP00483,HMDB0129388,Product,Predicted
HMDBP00483,HMDB0129389,Product,Predicted
HMDBP00483,HMDB0129390,Product,Predicted
HMDBP12057,HMDB0129365,Reactand,Predicted
HMDBP12057,HMDB0129391,Product,Predicted
HMDBP00272,HMDB0129365,Reactand,Predicted
HMDBP00272,HMDB0129392,Product,Predicted
HMDBP00483,HMDB0129366,Reactand,Predicted
HMDBP00483,HMDB0129393,Product,Predicted
HMDBP00355,HMDB0129366,Reactand,Predicted
HMDBP00355,HMDB0129394,Product,Predicted
HMDBP00483,HMDB0129367,Reactand,Predicted
HMDBP00483,HMDB0129395,Product,Predicted
HMDBP00355,HMDB0129367,Reactand,Predicted
HMDBP00355,HMDB0129396,Product,Predicted
HMDBP00483,HMDB0129368,Reactand,Predicted
HMDBP00483,HMDB0129397,Product,Predicted
HMDBP00483,HMDB0129369,Reactand,Predicted
HMDBP00483,HMDB0129398,Product,Predicted
HMDBP00483,HMDB0129370,Reactand,Predicted
HMDBP00483,HMDB0129399,Product,Predicted
HMDBP00355,HMDB0129370,Reactand,Predicted
HMDBP00355,HMDB0129400,Product,Predicted
HMDBP07349,HMDB0129371,Reactand,Predicted
HMDBP07349,HMDB0129401,Product,Predicted
HMDBP00483,HMDB0129371,Reactand,Predicted
HMDBP00483,HMDB0129402,Product,Predicted
HMDBP00483,HMDB0129403,Product,Predicted
HMDBP00483,HMDB0129372,Reactand,Predicted
HMDBP00483,HMDB0129404,Product,Predicted
HMDBP00483,HMDB0129405,Product,Predicted
HMDBP00483,HMDB0033812,Reactand,Predicted
HMDBP00483,HMDB0129406,Product,Predicted
HMDBP00483,HMDB0129373,Reactand,Predicted
HMDBP00483,HMDB0129407,Product,Predicted
HMDBP07349,HMDB0129374,Reactand,Predicted
HMDBP07349,HMDB0129408,Product,Predicted
HMDBP00483,HMDB0129374,Reactand,Predicted
HMDBP00483,HMDB0129409,Product,Predicted
HMDBP00483,HMDB0129375,Reactand,Predicted
HMDBP00483,HMDB0129410,Product,Predicted
HMDBP00483,HMDB0129376,Reactand,Predicted
HMDBP00483,HMDB0129411,Product,Predicted
HMDBP00483,HMDB0129412,Product,Predicted
HMDBP00483,HMDB0129377,Reactand,Predicted
HMDBP00483,HMDB0129413,Product,Predicted
HMDBP00483,HMDB0129378,Reactand,Predicted
HMDBP00483,HMDB0129414,Product,Predicted
HMDBP00483,HMDB0030620,Reactand,Predicted
HMDBP00483,HMDB0129415,Product,Predicted
HMDBP00483,HMDB0129416,Product,Predicted
HMDBP00483,HMDB0129417,Product,Predicted
HMDBP00834,HMDB0030622,Reactand,Predicted
HMDBP00834,HMDB0129420,Product,Predicted
HMDBP00834,HMDB0129421,Product,Predicted
HMDBP00834,HMDB0129418,Reactand,Predicted
HMDBP00834,HMDB0129422,Product,Predicted
HMDBP00834,HMDB0129423,Product,Predicted
HMDBP00483,HMDB0013679,Reactand,Predicted
HMDBP00483,HMDB0129424,Product,Predicted
HMDBP00483,HMDB0129419,Reactand,Predicted
HMDBP00483,HMDB0129425,Product,Predicted
HMDBP00834,HMDB0129419,Reactand,Predicted
HMDBP00834,HMDB0129426,Product,Predicted
HMDBP00834,HMDB0129427,Product,Predicted
HMDBP00355,HMDB0129419,Reactand,Predicted
HMDBP00355,HMDB0129428,Product,Predicted
HMDBP00483,HMDB0030624,Reactand,Predicted
HMDBP00483,HMDB0129435,Product,Predicted
HMDBP00483,HMDB0129436,Product,Predicted
HMDBP00483,HMDB0129437,Product,Predicted
HMDBP00483,HMDB0129438,Product,Predicted
HMDBP00483,HMDB0129439,Product,Predicted
HMDBP12057,HMDB0030624,Reactand,Predicted
HMDBP12057,HMDB0129440,Product,Predicted
HMDBP00272,HMDB0030624,Reactand,Predicted
HMDBP00272,HMDB0038866,Product,Predicted
HMDBP00483,HMDB0126560,Reactand,Predicted
HMDBP00483,HMDB0128157,Product,Predicted
HMDBP00483,HMDB0128156,Product,Predicted
HMDBP00483,HMDB0128160,Product,Predicted
HMDBP00483,HMDB0128158,Product,Predicted
HMDBP00483,HMDB0128155,Product,Predicted
HMDBP00483,HMDB0128159,Product,Predicted
HMDBP12057,HMDB0126560,Reactand,Predicted
HMDBP12057,HMDB0128161,Product,Predicted
HMDBP00483,HMDB0125204,Reactand,Predicted
HMDBP00483,HMDB0125241,Product,Predicted
HMDBP00483,HMDB0125242,Product,Predicted
HMDBP00483,HMDB0125245,Product,Predicted
HMDBP00483,HMDB0125243,Product,Predicted
HMDBP00483,HMDB0125240,Product,Predicted
HMDBP00483,HMDB0125244,Product,Predicted
HMDBP00483,HMDB0129429,Reactand,Predicted
HMDBP00483,HMDB0129441,Product,Predicted
HMDBP00483,HMDB0129442,Product,Predicted
HMDBP00483,HMDB0129443,Product,Predicted
HMDBP00483,HMDB0129444,Product,Predicted
HMDBP00483,HMDB0129445,Product,Predicted
HMDBP00483,HMDB0129446,Product,Predicted
HMDBP00483,HMDB0129447,Product,Predicted
HMDBP12057,HMDB0129429,Reactand,Predicted
HMDBP12057,HMDB0129448,Product,Predicted
HMDBP00483,HMDB0129430,Reactand,Predicted
HMDBP00483,HMDB0129449,Product,Predicted
HMDBP00483,HMDB0129450,Product,Predicted
HMDBP00483,HMDB0129451,Product,Predicted
HMDBP00483,HMDB0129452,Product,Predicted
HMDBP00483,HMDB0129453,Product,Predicted
HMDBP00483,HMDB0129454,Product,Predicted
HMDBP00483,HMDB0129455,Product,Predicted
HMDBP00272,HMDB0129430,Reactand,Predicted
HMDBP00272,HMDB0129456,Product,Predicted
HMDBP00483,HMDB0126563,Reactand,Predicted
HMDBP00483,HMDB0129457,Product,Predicted
HMDBP00483,HMDB0129458,Product,Predicted
HMDBP00483,HMDB0129459,Product,Predicted
HMDBP00483,HMDB0129460,Product,Predicted
HMDBP00483,HMDB0129461,Product,Predicted
HMDBP12057,HMDB0126563,Reactand,Predicted
HMDBP12057,HMDB0129462,Product,Predicted
HMDBP00355,HMDB0126563,Reactand,Predicted
HMDBP00355,HMDB0129463,Product,Predicted
HMDBP00483,HMDB0125217,Reactand,Predicted
HMDBP00483,HMDB0125314,Product,Predicted
HMDBP00483,HMDB0125317,Product,Predicted
HMDBP00483,HMDB0125315,Product,Predicted
HMDBP00483,HMDB0125313,Product,Predicted
HMDBP00483,HMDB0125316,Product,Predicted
HMDBP12057,HMDB0125217,Reactand,Predicted
HMDBP12057,HMDB0125318,Product,Predicted
HMDBP00483,HMDB0126564,Reactand,Predicted
HMDBP00483,HMDB0129464,Product,Predicted
HMDBP00483,HMDB0129465,Product,Predicted
HMDBP00483,HMDB0129466,Product,Predicted
HMDBP00483,HMDB0129467,Product,Predicted
HMDBP00483,HMDB0129468,Product,Predicted
HMDBP00483,HMDB0129469,Product,Predicted
HMDBP12057,HMDB0126564,Reactand,Predicted
HMDBP12057,HMDB0129470,Product,Predicted
HMDBP00483,HMDB0125220,Reactand,Predicted
HMDBP00483,HMDB0125328,Product,Predicted
HMDBP00483,HMDB0125329,Product,Predicted
HMDBP00483,HMDB0125327,Product,Predicted
HMDBP00483,HMDB0125330,Product,Predicted
HMDBP12057,HMDB0125220,Reactand,Predicted
HMDBP12057,HMDB0125331,Product,Predicted
HMDBP00355,HMDB0125220,Reactand,Predicted
HMDBP00355,HMDB0125332,Product,Predicted
HMDBP00483,HMDB0126565,Reactand,Predicted
HMDBP00483,HMDB0129471,Product,Predicted
HMDBP00483,HMDB0129472,Product,Predicted
HMDBP00483,HMDB0129473,Product,Predicted
HMDBP00483,HMDB0129474,Product,Predicted
HMDBP00483,HMDB0129475,Product,Predicted
HMDBP12057,HMDB0126565,Reactand,Predicted
HMDBP12057,HMDB0129476,Product,Predicted
HMDBP00483,HMDB0125213,Reactand,Predicted
HMDBP00483,HMDB0125290,Product,Predicted
HMDBP00483,HMDB0125291,Product,Predicted
HMDBP00483,HMDB0125292,Product,Predicted
HMDBP00483,HMDB0125289,Product,Predicted
HMDBP00483,HMDB0125293,Product,Predicted
HMDBP12057,HMDB0125213,Reactand,Predicted
HMDBP12057,HMDB0125294,Product,Predicted
HMDBP00355,HMDB0125213,Reactand,Predicted
HMDBP00355,HMDB0125295,Product,Predicted
HMDBP00483,HMDB0125214,Reactand,Predicted
HMDBP00483,HMDB0125297,Product,Predicted
HMDBP00483,HMDB0125300,Product,Predicted
HMDBP00483,HMDB0125298,Product,Predicted
HMDBP00483,HMDB0125296,Product,Predicted
HMDBP00483,HMDB0125299,Product,Predicted
HMDBP00483,HMDB0125215,Reactand,Predicted
HMDBP00483,HMDB0125302,Product,Predicted
HMDBP00483,HMDB0125303,Product,Predicted
HMDBP00483,HMDB0125306,Product,Predicted
HMDBP00483,HMDB0125304,Product,Predicted
HMDBP00483,HMDB0125301,Product,Predicted
HMDBP00483,HMDB0125305,Product,Predicted
HMDBP12057,HMDB0125215,Reactand,Predicted
HMDBP12057,HMDB0125307,Product,Predicted
HMDBP00483,HMDB0125216,Reactand,Predicted
HMDBP00483,HMDB0125309,Product,Predicted
HMDBP00483,HMDB0125310,Product,Predicted
HMDBP00483,HMDB0125308,Product,Predicted
HMDBP00483,HMDB0125311,Product,Predicted
HMDBP00355,HMDB0125216,Reactand,Predicted
HMDBP00355,HMDB0125312,Product,Predicted
HMDBP00483,HMDB0125219,Reactand,Predicted
HMDBP00483,HMDB0125323,Product,Predicted
HMDBP00483,HMDB0125326,Product,Predicted
HMDBP00483,HMDB0125324,Product,Predicted
HMDBP00483,HMDB0125322,Product,Predicted
HMDBP00483,HMDB0125325,Product,Predicted
HMDBP00483,HMDB0129431,Reactand,Predicted
HMDBP00483,HMDB0129477,Product,Predicted
HMDBP00483,HMDB0129478,Product,Predicted
HMDBP00483,HMDB0129479,Product,Predicted
HMDBP00483,HMDB0129480,Product,Predicted
HMDBP00483,HMDB0129481,Product,Predicted
HMDBP00483,HMDB0129482,Product,Predicted
HMDBP12057,HMDB0129431,Reactand,Predicted
HMDBP12057,HMDB0129483,Product,Predicted
HMDBP00355,HMDB0129431,Reactand,Predicted
HMDBP00355,HMDB0129484,Product,Predicted
HMDBP00483,HMDB0129432,Reactand,Predicted
HMDBP00483,HMDB0129485,Product,Predicted
HMDBP00483,HMDB0129486,Product,Predicted
HMDBP00483,HMDB0129487,Product,Predicted
HMDBP00483,HMDB0129488,Product,Predicted
HMDBP00483,HMDB0129489,Product,Predicted
HMDBP00483,HMDB0129490,Product,Predicted
HMDBP00483,HMDB0129491,Product,Predicted
HMDBP12057,HMDB0129432,Reactand,Predicted
HMDBP12057,HMDB0129492,Product,Predicted
HMDBP00483,HMDB0129433,Reactand,Predicted
HMDBP00483,HMDB0129493,Product,Predicted
HMDBP00483,HMDB0129494,Product,Predicted
HMDBP00483,HMDB0129495,Product,Predicted
HMDBP00483,HMDB0129496,Product,Predicted
HMDBP00483,HMDB0129497,Product,Predicted
HMDBP00483,HMDB0129498,Product,Predicted
HMDBP00355,HMDB0129433,Reactand,Predicted
HMDBP00355,HMDB0129499,Product,Predicted
HMDBP00272,HMDB0129433,Reactand,Predicted
HMDBP00272,HMDB0129500,Product,Predicted
HMDBP00483,HMDB0129434,Reactand,Predicted
HMDBP00483,HMDB0129501,Product,Predicted
HMDBP00483,HMDB0129502,Product,Predicted
HMDBP00483,HMDB0129503,Product,Predicted
HMDBP00483,HMDB0129504,Product,Predicted
HMDBP00483,HMDB0129505,Product,Predicted
HMDBP00483,HMDB0129506,Product,Predicted
HMDBP00483,HMDB0129507,Product,Predicted
HMDBP00272,HMDB0129434,Reactand,Predicted
HMDBP00272,HMDB0129508,Product,Predicted
HMDBP00355,HMDB0030625,Reactand,Predicted
HMDBP00355,HMDB0129511,Product,Predicted
HMDBP00355,HMDB0129512,Product,Predicted
HMDBP00355,HMDB0129513,Product,Predicted
HMDBP07349,HMDB0129509,Reactand,Predicted
HMDBP07349,HMDB0129514,Product,Predicted
HMDBP00483,HMDB0129509,Reactand,Predicted
HMDBP00483,HMDB0129515,Product,Predicted
HMDBP00483,HMDB0129516,Product,Predicted
HMDBP00483,HMDB0129517,Product,Predicted
HMDBP00483,HMDB0129518,Product,Predicted
HMDBP00483,HMDB0129519,Product,Predicted
HMDBP00483,HMDB0129520,Product,Predicted
HMDBP00483,HMDB0129521,Product,Predicted
HMDBP00483,HMDB0129522,Product,Predicted
HMDBP00483,HMDB0129523,Product,Predicted
HMDBP00355,HMDB0129509,Reactand,Predicted
HMDBP00355,HMDB0129524,Product,Predicted
HMDBP00355,HMDB0129525,Product,Predicted
HMDBP00355,HMDB0129526,Product,Predicted
HMDBP07349,HMDB0129510,Reactand,Predicted
HMDBP07349,HMDB0129527,Product,Predicted
HMDBP00483,HMDB0129510,Reactand,Predicted
HMDBP00483,HMDB0129528,Product,Predicted
HMDBP00483,HMDB0129529,Product,Predicted
HMDBP00483,HMDB0129530,Product,Predicted
HMDBP00483,HMDB0129531,Product,Predicted
HMDBP00483,HMDB0129532,Product,Predicted
HMDBP00483,HMDB0129533,Product,Predicted
HMDBP00483,HMDB0129534,Product,Predicted
HMDBP00483,HMDB0129535,Product,Predicted
HMDBP00483,HMDB0129536,Product,Predicted
HMDBP00355,HMDB0129510,Reactand,Predicted
HMDBP00355,HMDB0129537,Product,Predicted
HMDBP00355,HMDB0129538,Product,Predicted
HMDBP00355,HMDB0129539,Product,Predicted
HMDBP00355,HMDB0030626,Reactand,Predicted
HMDBP00355,HMDB0129542,Product,Predicted
HMDBP00355,HMDB0129543,Product,Predicted
HMDBP00355,HMDB0129544,Product,Predicted
HMDBP07349,HMDB0129540,Reactand,Predicted
HMDBP07349,HMDB0129545,Product,Predicted
HMDBP00483,HMDB0129540,Reactand,Predicted
HMDBP00483,HMDB0129546,Product,Predicted
HMDBP00483,HMDB0129547,Product,Predicted
HMDBP00483,HMDB0129548,Product,Predicted
HMDBP00483,HMDB0129549,Product,Predicted
HMDBP00483,HMDB0129550,Product,Predicted
HMDBP00483,HMDB0129551,Product,Predicted
HMDBP00483,HMDB0129552,Product,Predicted
HMDBP00483,HMDB0129553,Product,Predicted
HMDBP00483,HMDB0129554,Product,Predicted
HMDBP00355,HMDB0129540,Reactand,Predicted
HMDBP00355,HMDB0129555,Product,Predicted
HMDBP00355,HMDB0129556,Product,Predicted
HMDBP00355,HMDB0129557,Product,Predicted
HMDBP07349,HMDB0129541,Reactand,Predicted
HMDBP07349,HMDB0129558,Product,Predicted
HMDBP00483,HMDB0129541,Reactand,Predicted
HMDBP00483,HMDB0129559,Product,Predicted
HMDBP00483,HMDB0129560,Product,Predicted
HMDBP00483,HMDB0129561,Product,Predicted
HMDBP00483,HMDB0129562,Product,Predicted
HMDBP00483,HMDB0129563,Product,Predicted
HMDBP00483,HMDB0129564,Product,Predicted
HMDBP00483,HMDB0129565,Product,Predicted
HMDBP00483,HMDB0129566,Product,Predicted
HMDBP00483,HMDB0129567,Product,Predicted
HMDBP00355,HMDB0129541,Reactand,Predicted
HMDBP00355,HMDB0129568,Product,Predicted
HMDBP00355,HMDB0129569,Product,Predicted
HMDBP00355,HMDB0129570,Product,Predicted
HMDBP00483,HMDB0030627,Reactand,Predicted
HMDBP00483,HMDB0129578,Product,Predicted
HMDBP00483,HMDB0129579,Product,Predicted
HMDBP00483,HMDB0129580,Product,Predicted
HMDBP00483,HMDB0129581,Product,Predicted
HMDBP00483,HMDB0129582,Product,Predicted
HMDBP00483,HMDB0129583,Product,Predicted
HMDBP00483,HMDB0129571,Reactand,Predicted
HMDBP00483,HMDB0129584,Product,Predicted
HMDBP00483,HMDB0129585,Product,Predicted
HMDBP00483,HMDB0129586,Product,Predicted
HMDBP00483,HMDB0129587,Product,Predicted
HMDBP00483,HMDB0124735,Reactand,Predicted
HMDBP00483,HMDB0040159,Product,Predicted
HMDBP00483,HMDB0124752,Product,Predicted
HMDBP00483,HMDB0039889,Product,Predicted
HMDBP00483,HMDB0129572,Reactand,Predicted
HMDBP00483,HMDB0129588,Product,Predicted
HMDBP00483,HMDB0129574,Reactand,Predicted
HMDBP00483,HMDB0129589,Product,Predicted
HMDBP12057,HMDB0129574,Reactand,Predicted
HMDBP12057,HMDB0129590,Product,Predicted
HMDBP00483,HMDB0129576,Reactand,Predicted
HMDBP00483,HMDB0129591,Product,Predicted
HMDBP00483,HMDB0129592,Reactand,Predicted
HMDBP00483,HMDB0129607,Product,Predicted
HMDBP00483,HMDB0129608,Product,Predicted
HMDBP00483,HMDB0129609,Product,Predicted
HMDBP00483,HMDB0129610,Product,Predicted
HMDBP00483,HMDB0129593,Reactand,Predicted
HMDBP00483,HMDB0129611,Product,Predicted
HMDBP00483,HMDB0129612,Product,Predicted
HMDBP00483,HMDB0129613,Product,Predicted
HMDBP00355,HMDB0129593,Reactand,Predicted
HMDBP00355,HMDB0129614,Product,Predicted
HMDBP00483,HMDB0129594,Reactand,Predicted
HMDBP00483,HMDB0129615,Product,Predicted
HMDBP00483,HMDB0129616,Product,Predicted
HMDBP00483,HMDB0129617,Product,Predicted
HMDBP00355,HMDB0129594,Reactand,Predicted
HMDBP00355,HMDB0129618,Product,Predicted
HMDBP00483,HMDB0129595,Reactand,Predicted
HMDBP00483,HMDB0129619,Product,Predicted
HMDBP00483,HMDB0129620,Product,Predicted
HMDBP00483,HMDB0129621,Product,Predicted
HMDBP00355,HMDB0129595,Reactand,Predicted
HMDBP00355,HMDB0129622,Product,Predicted
HMDBP00483,HMDB0129596,Reactand,Predicted
HMDBP00483,HMDB0129623,Product,Predicted
HMDBP00483,HMDB0129624,Product,Predicted
HMDBP00483,HMDB0129625,Product,Predicted
HMDBP00355,HMDB0129596,Reactand,Predicted
HMDBP00355,HMDB0129626,Product,Predicted
HMDBP00483,HMDB0129597,Reactand,Predicted
HMDBP00483,HMDB0129627,Product,Predicted
HMDBP00483,HMDB0129628,Product,Predicted
HMDBP00483,HMDB0129629,Product,Predicted
HMDBP00355,HMDB0129597,Reactand,Predicted
HMDBP00355,HMDB0129630,Product,Predicted
HMDBP00483,HMDB0129598,Reactand,Predicted
HMDBP00483,HMDB0129631,Product,Predicted
HMDBP00483,HMDB0129632,Product,Predicted
HMDBP00483,HMDB0129633,Product,Predicted
HMDBP00483,HMDB0129599,Reactand,Predicted
HMDBP00483,HMDB0129634,Product,Predicted
HMDBP00483,HMDB0129635,Product,Predicted
HMDBP00483,HMDB0129636,Product,Predicted
HMDBP00483,HMDB0129600,Reactand,Predicted
HMDBP00483,HMDB0129637,Product,Predicted
HMDBP00483,HMDB0129638,Product,Predicted
HMDBP00483,HMDB0129639,Product,Predicted
HMDBP00483,HMDB0129640,Product,Predicted
HMDBP00483,HMDB0129601,Reactand,Predicted
HMDBP00483,HMDB0129641,Product,Predicted
HMDBP00483,HMDB0129642,Product,Predicted
HMDBP00483,HMDB0129643,Product,Predicted
HMDBP00483,HMDB0129644,Product,Predicted
HMDBP00272,HMDB0129601,Reactand,Predicted
HMDBP00272,HMDB0129645,Product,Predicted
HMDBP00483,HMDB0129602,Reactand,Predicted
HMDBP00483,HMDB0129646,Product,Predicted
HMDBP00483,HMDB0129647,Product,Predicted
HMDBP00483,HMDB0129648,Product,Predicted
HMDBP00483,HMDB0129649,Product,Predicted
